seq	s	e	gc	n
chr1	66700000	66800000	0.38048	0.0
chr1	66800000	66900000	0.38724	0.0
chr1	66900000	67000000	0.40581	0.0
chr1	67000000	67100000	0.42026	0.0
chr1	67100000	67200000	0.39391	0.0
chr1	67200000	67300000	0.38229	0.0
chr1	67300000	67400000	0.38342	0.0
chr1	67400000	67500000	0.38407	0.0
chr1	67500000	67600000	0.37693	0.0
chr1	67600000	67700000	0.38387	0.0
chr1	67700000	67800000	0.38709	0.0
chr1	67800000	67900000	0.37362	0.0
chr1	67900000	68000000	0.39016	0.0
chr1	68000000	68100000	0.38055	0.0
chr1	68100000	68200000	0.36546	0.0
chr1	68200000	68300000	0.36086	0.0
chr1	68300000	68400000	0.36284	0.0
chr1	68400000	68500000	0.35444	0.0
chr1	68500000	68600000	0.35812	0.0
chr1	68600000	68700000	0.37112	0.0
chr1	68700000	68800000	0.35608	0.0
chr1	68800000	68900000	0.35267	0.0
chr1	68900000	69000000	0.35761	0.0
chr1	69000000	69100000	0.35432	0.0
chr1	69100000	69200000	0.37903	0.0
chr1	69200000	69300000	0.39239	0.0
chr1	69300000	69400000	0.39311	0.0
chr1	69400000	69500000	0.40071	0.0
chr1	69500000	69600000	0.39463	0.0
chr1	69600000	69700000	0.39116	0.0
chr1	69700000	69800000	0.39368	0.0
chr1	69800000	69900000	0.39003	0.0
chr1	69900000	70000000	0.38377	0.0
chr1	70000000	70100000	0.37296	0.0
chr1	70100000	70200000	0.37854	0.0
chr1	70200000	70300000	0.38182	0.0
chr1	70300000	70400000	0.38001	0.0
chr1	70400000	70500000	0.38048	0.0
chr1	70500000	70600000	0.37566	0.0
chr1	70600000	70700000	0.37802	0.0
chr1	70700000	70800000	0.37646	0.0
chr1	70800000	70900000	0.39321	0.0
chr1	70900000	71000000	0.39765	0.0
chr1	71000000	71100000	0.39611	0.0
chr1	71100000	71200000	0.4014	0.0
chr1	71200000	71300000	0.39731	0.0
chr1	71300000	71400000	0.39419	0.0
chr1	71400000	71500000	0.39944	0.0
chr1	71500000	71600000	0.41359	0.0
chr1	71600000	71700000	0.43635	0.0
chr1	71700000	71800000	0.4152	0.0
chr1	71800000	71900000	0.4165	0.0
chr1	71900000	72000000	0.42309	0.0
chr1	72000000	72100000	0.42509	0.0
chr1	72100000	72200000	0.42911	0.0
chr1	72200000	72300000	0.46045	0.0
chr1	72300000	72400000	0.44534	0.0
chr1	72400000	72500000	0.44508	0.0
chr1	72500000	72600000	0.44415	0.0
chr1	72600000	72700000	0.44287	0.0
chr1	72700000	72800000	0.42506	0.0
chr1	72800000	72900000	0.47099	0.0
chr1	72900000	73000000	0.45138	0.0
chr1	73000000	73100000	0.4429	0.0
chr1	73100000	73200000	0.43294	0.0
chr1	73200000	73300000	0.42881	0.0
chr1	73300000	73400000	0.41687	0.0
chr1	73400000	73500000	0.4216	0.0
chr1	73500000	73600000	0.42567	0.0
chr1	73600000	73700000	0.4148	0.0
chr1	73700000	73800000	0.42761	0.0
chr1	73800000	73900000	0.4514	0.0
chr1	73900000	74000000	0.47994	0.0
chr1	74000000	74100000	0.51424	0.0
chr1	74100000	74200000	0.50071	0.0
chr1	74200000	74300000	0.44186	0.0
chr1	74300000	74400000	0.49102	0.0
chr1	74400000	74500000	0.47594	0.0
chr1	74500000	74600000	0.41063	0.0
chr1	74600000	74700000	0.45581	0.0
chr1	74700000	74800000	0.45128	0.0
chr1	74800000	74900000	0.49369	0.0
chr1	74900000	75000000	0.49246	0.0
chr1	75000000	75100000	0.4424	0.0
chr1	75100000	75200000	0.48325	0.0
chr1	75200000	75300000	0.47971	0.0
chr1	75300000	75400000	0.50389	0.0
chr1	75400000	75500000	0.53082	0.0
chr1	75500000	75600000	0.47917	0.0
chr1	75600000	75700000	0.45009	0.0
chr1	75700000	75800000	0.43276	0.0
chr1	75800000	75900000	0.42847	0.0
chr1	75900000	76000000	0.42587	0.0
chr1	76000000	76100000	0.42554	0.0
chr1	76100000	76200000	0.4082	0.0
chr1	76200000	76300000	0.40448	0.0
chr1	76300000	76400000	0.40183	0.0
chr1	76400000	76500000	0.39592	0.0
chr1	76500000	76600000	0.39994	0.0
chr1	76600000	76700000	0.38787	0.0
chr1	76700000	76800000	0.39489	0.0
chr1	76800000	76900000	0.40056	0.0
chr1	76900000	77000000	0.39407	0.0
chr1	77000000	77100000	0.41136	0.0
chr1	77100000	77200000	0.40599	0.0
chr1	77200000	77300000	0.41354	0.0
chr1	77300000	77400000	0.42232	0.0
chr1	77400000	77500000	0.43372	0.0
chr1	77500000	77600000	0.4034	0.0
chr1	77600000	77700000	0.40571	0.0
chr1	77700000	77800000	0.4085	0.0
chr1	77800000	77900000	0.39694	0.0
chr1	77900000	78000000	0.42071	0.0
chr1	78000000	78100000	0.41192	0.0
chr1	78100000	78200000	0.44081	0.0
chr1	78200000	78300000	0.42537	0.0
chr1	78300000	78400000	0.44439	0.0
chr1	78400000	78500000	0.42572	0.0
chr1	78500000	78600000	0.44029029029029026	0.001
chr1	78600000	78700000	0.42533	0.0
chr1	78700000	78800000	0.42912	0.0
chr1	78800000	78900000	0.41099	0.0
chr1	78900000	79000000	0.40861	0.0
chr1	79000000	79100000	0.39762	0.0
chr1	79100000	79200000	0.38703	0.0
chr1	79200000	79300000	0.38585	0.0
chr1	79300000	79400000	0.4054	0.0
chr1	79400000	79500000	0.40798	0.0
chr1	79500000	79600000	0.40472	0.0
chr1	79600000	79700000	0.4355	0.0
chr1	79700000	79800000	0.4396	0.0
chr1	79800000	79900000	0.42974	0.0
chr1	79900000	80000000	0.42906	0.0
chr1	80000000	80100000	0.41192	0.0
chr1	80100000	80200000	0.426	0.0
chr1	80200000	80300000	0.3808	0.0
chr1	80300000	80400000	0.40215	0.0
chr1	80400000	80500000	0.39952	0.0
chr1	80500000	80600000	0.39666	0.0
chr1	80600000	80700000	0.3993	0.0
chr1	80700000	80800000	0.40083	0.0
chr1	80800000	80900000	0.38065	0.0
chr1	80900000	81000000	0.37763	0.0
chr1	81000000	81100000	0.37595	0.0
chr1	81100000	81200000	0.38244	0.0
chr1	81200000	81300000	0.39294	0.0
chr1	81300000	81400000	0.37847	0.0
chr1	81400000	81500000	0.38199	0.0
chr1	81500000	81600000	0.39522	0.0
chr1	81600000	81700000	0.38209	0.0
chr1	81700000	81800000	0.38362	0.0
chr1	81800000	81900000	0.38868	0.0
chr1	81900000	82000000	0.39564	0.0
chr1	82000000	82100000	0.39491	0.0
chr1	82100000	82200000	0.41195	0.0
chr1	82200000	82300000	0.42134	0.0
chr1	82300000	82400000	0.42719	0.0
chr1	82400000	82500000	0.43828	0.0
chr1	82500000	82600000	0.42369	0.0
chr1	82600000	82700000	0.41618	0.0
chr1	82700000	82800000	0.42747	0.0
chr1	82800000	82900000	0.41511	0.0
chr1	82900000	83000000	0.43599	0.0
chr1	83000000	83100000	0.41939	0.0
chr1	83100000	83200000	0.41228	0.0
chr1	83200000	83300000	0.40134	0.0
chr1	83300000	83400000	0.39904	0.0
chr1	83400000	83500000	0.38751	0.0
chr1	83500000	83600000	0.38779	0.0
chr1	83600000	83700000	0.39771	0.0
chr1	83700000	83800000	0.39778	0.0
chr1	83800000	83900000	0.39398	0.0
chr1	83900000	84000000	0.39902	0.0
chr1	84000000	84100000	0.41031	0.0
chr1	84100000	84200000	0.40672	0.0
chr1	84200000	84300000	0.41842	0.0
chr1	84300000	84400000	0.42042	0.0
chr1	84400000	84500000	0.41887	0.0
chr1	84500000	84600000	0.42996	0.0
chr1	84600000	84700000	0.44377	0.0
chr1	84700000	84800000	0.37131	0.0
chr1	84800000	84900000	0.4444	0.0
chr1	84900000	85000000	0.44188	0.0
chr1	85000000	85100000	0.43919	0.0
chr1	85100000	85200000	0.44246	0.0
chr1	85200000	85300000	0.4374	0.0
chr1	85300000	85400000	0.44066	0.5
chr1	85400000	85500000	0.43495	0.0
chr1	85500000	85600000	0.44522	0.0
chr1	85600000	85700000	0.4476	0.0
chr1	85700000	85800000	0.43051	0.0
chr1	85800000	85900000	0.47439	0.0
chr1	85900000	86000000	0.46286	0.0
chr1	86000000	86100000	0.4227	0.0
chr1	86100000	86200000	0.4715	0.0
chr1	86200000	86300000	0.46113	0.0
chr1	86300000	86400000	0.48116	0.0
chr1	86400000	86500000	0.47794	0.0
chr1	86500000	86600000	0.45524	0.0
chr1	86600000	86700000	0.41795	0.0
chr1	86700000	86800000	0.39801	0.0
chr1	86800000	86900000	0.41108	0.0
chr1	86900000	87000000	0.47089	0.0
chr1	87000000	87100000	0.49591	0.0
chr1	87100000	87200000	0.49288	0.0
chr1	87200000	87300000	0.43148	0.0
chr1	87300000	87400000	0.40988	0.0
chr1	87400000	87500000	0.47413	0.0
chr1	87500000	87600000	0.46859	0.0
chr1	87600000	87700000	0.45752	0.0
chr1	87700000	87800000	0.45938	0.0
chr1	87800000	87900000	0.4489	0.0
chr1	87900000	88000000	0.4185	0.0
chr1	88000000	88100000	0.42505	0.0
chr1	88100000	88200000	0.45859	0.0
chr1	88200000	88300000	0.45401	0.0
chr1	88300000	88400000	0.45602	0.0
chr1	88400000	88500000	0.45266	0.0
chr1	88500000	88600000	0.46125	0.0
chr1	88600000	88700000	0.46515	0.0
chr1	88700000	88800000	0.45562	0.0
chr1	88800000	88900000	0.44761	0.0
chr1	88900000	89000000	0.44762	0.0
chr1	89000000	89100000	0.4866	0.0
chr1	89100000	89200000	0.46186	0.0
chr1	89200000	89300000	0.4539	0.0
chr1	89300000	89400000	0.47158	0.0
chr1	89400000	89500000	0.49813	0.0
chr1	89500000	89600000	0.49249	0.0
chr1	89600000	89700000	0.47452	0.0
chr1	89700000	89800000	0.4771	0.0
chr1	89800000	89900000	0.49231	0.0
chr1	89900000	90000000	0.46999	0.0
chr1	90000000	90100000	0.46339	0.0
chr1	90100000	90200000	0.48086	0.0
chr1	90200000	90300000	0.46606	0.0
chr1	90300000	90400000	0.47196	0.0
chr1	90400000	90500000	0.46423	0.0
chr1	90500000	90600000	0.46651	0.0
chr1	90600000	90700000	0.45232	0.0
chr1	90700000	90800000	0.47219	0.0
chr1	90800000	90900000	0.48824	0.0
chr1	90900000	91000000	0.47464	0.0
chr1	91000000	91100000	0.45043	0.0
chr1	91100000	91200000	0.4656	0.0
chr1	91200000	91300000	0.50894	0.0
chr1	91300000	91400000	0.48888	0.0
chr1	91400000	91500000	0.47223	0.0
chr1	91500000	91600000	0.48253	0.0
chr1	91600000	91700000	0.46194	0.0
chr1	91700000	91800000	0.48208	0.0
chr1	91800000	91900000	0.48989	0.0
chr1	91900000	92000000	0.45816	0.0
chr1	92000000	92100000	0.4581	0.0
chr1	92100000	92200000	0.47889	0.0
chr1	92200000	92300000	0.47653	0.0
chr1	92300000	92400000	0.47369	0.0
chr1	92400000	92500000	0.43494	0.0
chr1	92500000	92600000	0.46247	0.0
chr1	92600000	92700000	0.49068	0.0
chr1	92700000	92800000	0.50782	0.0
chr1	92800000	92900000	0.49034	0.0
chr1	92900000	93000000	0.51628	0.0
chr1	93000000	93100000	0.49288	0.0
chr1	93100000	93200000	0.51127	0.0
chr1	93200000	93300000	0.46823	0.0
chr1	93300000	93400000	0.45921	0.0
chr1	93400000	93500000	0.41608	0.0
chr1	93500000	93600000	0.44992	0.0
chr1	93600000	93700000	0.46805	0.0
chr1	93700000	93800000	0.46885	0.0
chr1	93800000	93900000	0.44281	0.0
chr1	93900000	94000000	0.46288	0.0
chr1	94000000	94100000	0.40343	0.0
chr1	94100000	94200000	0.39827	0.0
chr1	94200000	94300000	0.38473	0.0
chr1	94300000	94400000	0.37601	0.0
chr1	94400000	94500000	0.38421	0.0
chr1	94500000	94600000	0.3763	0.0
chr1	94600000	94700000	0.36874	0.0
chr1	94700000	94800000	0.36757	0.0
chr1	94800000	94900000	0.36355	0.0
chr1	94900000	95000000	0.35923	0.0
chr1	95000000	95100000	0.37311	0.0
chr1	95100000	95200000	0.37078	0.0
chr1	95200000	95300000	0.37023	0.0
chr1	95300000	95400000	0.3672	0.0
chr1	95400000	95500000	0.38209	0.0
chr1	95500000	95600000	0.35815	0.0
chr1	95600000	95700000	0.37297	0.0
chr1	95700000	95800000	0.37675	0.0
chr1	95800000	95900000	0.37107	0.0
chr1	95900000	96000000	0.36016	0.0
chr1	96000000	96100000	0.37373	0.0
chr1	96100000	96200000	0.37057	0.0
chr1	96200000	96300000	0.35419	0.0
chr1	96300000	96400000	0.36661	0.0
chr1	96400000	96500000	0.37001	0.0
chr1	96500000	96600000	0.37145	0.0
chr1	96600000	96700000	0.38546	0.0
chr1	96700000	96800000	0.38896	0.0
chr1	96800000	96900000	0.38342	0.0
chr1	96900000	97000000	0.37906	0.0
chr1	97000000	97100000	0.36594	0.0
chr1	97100000	97200000	0.38999	0.0
chr1	97200000	97300000	0.37923	0.0
chr1	97300000	97400000	0.38029	0.0
chr1	97400000	97500000	0.38926	0.0
chr1	97500000	97600000	0.41541	0.0
chr1	97600000	97700000	0.38532	0.0
chr1	97700000	97800000	0.39149	0.0
chr1	97800000	97900000	0.39483	0.0
chr1	97900000	98000000	0.39568	0.0
chr1	98000000	98100000	0.40549	0.0
chr1	98100000	98200000	0.39314	0.0
chr1	98200000	98300000	0.39404	0.0
chr1	98300000	98400000	0.38283	0.0
chr1	98400000	98500000	0.38021	0.0
chr1	98500000	98600000	0.38767	0.0
chr1	98600000	98700000	0.38254	0.0
chr1	98700000	98800000	0.37627	0.0
chr1	98800000	98900000	0.38548	0.0
chr1	98900000	99000000	0.37729	0.0
chr1	99000000	99100000	0.37669	0.0
chr1	99100000	99200000	0.38124	0.0
chr1	99200000	99300000	0.37787	0.0
chr1	99300000	99400000	0.36897	0.0
chr1	99400000	99500000	0.36597	0.0
chr1	99500000	99600000	0.37698	0.0
chr1	99600000	99700000	0.37992	0.0
chr1	99700000	99800000	0.37706	0.0
chr1	99800000	99900000	0.38552	0.0
chr1	99900000	100000000	0.38887	0.0
chr1	100000000	100100000	0.37896	0.0
chr1	100100000	100200000	0.38763	0.0
chr1	100200000	100300000	0.38349	0.0
chr1	100300000	100400000	0.37604	0.0
chr1	100400000	100500000	0.38194	0.0
chr1	100500000	100600000	0.37292	0.0
chr1	100600000	100700000	0.39892	0.0
chr1	100700000	100800000	0.39737	0.0
chr1	100800000	100900000	0.37804	0.0
chr1	100900000	101000000	0.3831	0.0
chr1	101000000	101100000	0.38758	0.0
chr1	101100000	101200000	0.37664	0.0
chr1	101200000	101300000	0.38384	0.0
chr1	101300000	101400000	0.37381	0.0
chr1	101400000	101500000	0.3703	0.0
chr1	101500000	101600000	0.37612	0.0
chr1	101600000	101700000	0.36972	0.0
chr1	101700000	101800000	0.37237	0.0
chr1	101800000	101900000	0.3839	0.0
chr1	101900000	102000000	0.38696	0.0
chr1	102000000	102100000	0.39183	0.0
chr1	102100000	102200000	0.38832	0.0
chr1	102200000	102300000	0.38383	0.0
chr1	102300000	102400000	0.38018	0.0
chr1	102400000	102500000	0.37768	0.0
chr1	102500000	102600000	0.37161	0.0
chr1	102600000	102700000	0.37176	0.0
chr1	102700000	102800000	0.38515	0.0
chr1	102800000	102900000	0.37966	0.0
chr1	102900000	103000000	0.38634	0.0
chr1	103000000	103100000	0.39053	0.0
chr1	103100000	103200000	0.39653	0.0
chr1	103200000	103300000	0.38294	0.0
chr1	103300000	103400000	0.38008	0.0
chr1	103400000	103500000	0.38185	0.0
chr1	103500000	103600000	0.36904	0.0
chr1	103600000	103700000	0.37296	0.0
chr1	103700000	103800000	0.36136	0.0
chr1	103800000	103900000	0.36351	0.0
chr1	103900000	104000000	0.36869	0.0
chr1	104000000	104100000	0.37084	0.0
chr1	104100000	104200000	0.37375	0.0
chr1	104200000	104300000	0.38149	0.0
chr1	104300000	104400000	0.3731	0.0
chr1	104400000	104500000	0.37778	0.0
chr1	104500000	104600000	0.39087	0.0
chr1	104600000	104700000	0.39045	0.0
chr1	104700000	104800000	0.38459	0.0
chr1	104800000	104900000	0.39585	0.0
chr1	104900000	105000000	0.40518	0.0
chr1	105000000	105100000	0.41222	0.0
chr1	105100000	105200000	0.41196	0.0
chr1	105200000	105300000	0.43366	0.0
chr1	105300000	105400000	0.41978	0.0
chr1	105400000	105500000	0.40424	0.0
chr1	105500000	105600000	0.38386	0.0
chr1	105600000	105700000	0.36834	0.0
chr1	105700000	105800000	0.44423	0.0
chr1	105800000	105900000	0.43445	0.0
chr1	105900000	106000000	0.43911	0.0
chr1	106000000	106100000	0.42974	0.0
chr1	106100000	106200000	0.40378	0.0
chr1	106200000	106300000	0.40403	0.0
chr1	106300000	106400000	0.42524	0.0
chr1	106400000	106500000	0.43729	0.0
chr1	106500000	106600000	0.42286	0.0
chr1	106600000	106700000	0.43802	0.0
chr1	106700000	106800000	0.41237	0.0
chr1	106800000	106900000	0.40303	0.0
chr1	106900000	107000000	0.38618	0.0
chr1	107000000	107100000	0.38517	0.0
chr1	107100000	107200000	0.39542	0.0
chr1	107200000	107300000	0.39003	0.0
chr1	107300000	107400000	0.38926	0.0
chr1	107400000	107500000	0.38447	0.0
chr1	107500000	107600000	0.3885	0.0
chr1	107600000	107700000	0.38594	0.0
chr1	107700000	107800000	0.3913	0.0
chr1	107800000	107900000	0.39213	0.0
chr1	107900000	108000000	0.38201	0.0
chr1	108000000	108100000	0.37825	0.0
chr1	108100000	108200000	0.36141	0.0
chr1	108200000	108300000	0.37914	0.0
chr1	108300000	108400000	0.3762	0.0
chr1	108400000	108500000	0.36325	0.0
chr1	108500000	108600000	0.36227	0.0
chr1	108600000	108700000	0.35584	0.0
chr1	108700000	108800000	0.36723	0.0
chr1	108800000	108900000	0.35865	0.0
chr1	108900000	109000000	0.37317	0.0
chr1	109000000	109100000	0.36153	0.0
chr1	109100000	109200000	0.36734	0.0
chr1	109200000	109300000	0.36574	0.0
chr1	109300000	109400000	0.36461	0.0
chr1	109400000	109500000	0.35951	0.0
chr1	109500000	109600000	0.36835	0.0
chr1	109600000	109700000	0.36331	0.0
chr1	109700000	109800000	0.37144	0.0
chr1	109800000	109900000	0.36152	0.0
chr1	109900000	110000000	0.35345	0.0
chr1	110000000	110100000	0.34864	0.0
chr1	110100000	110200000	0.37338	0.0
chr1	110200000	110300000	0.36654	0.0
chr1	110300000	110400000	0.35869	0.0
chr1	110400000	110500000	0.36677	0.0
chr1	110500000	110600000	0.36663	0.0
chr1	110600000	110700000	0.36285	0.0
chr1	110700000	110800000	0.35819	0.0
chr1	110800000	110900000	0.3453	0.0
chr1	110900000	111000000	0.35667	0.0
chr1	111000000	111100000	0.36367	0.0
chr1	111100000	111200000	0.35962	0.0
chr1	111200000	111300000	0.36379	0.0
chr1	111300000	111400000	0.37183	0.0
chr1	111400000	111500000	0.35724	0.0
chr1	111500000	111600000	0.37456	0.0
chr1	111600000	111700000	0.38444	0.0
chr1	111700000	111800000	0.37011	0.0
chr1	111800000	111900000	0.37076	0.0
chr1	111900000	112000000	0.38086	0.0
chr1	112000000	112100000	0.35501	0.0
chr1	112100000	112200000	0.37483	0.0
chr1	112200000	112300000	0.36318	0.0
chr1	112300000	112400000	0.39609	0.0
chr1	112400000	112500000	0.38087	0.0
chr1	112500000	112600000	0.3925	0.0
chr1	112600000	112700000	0.37506	0.0
chr1	112700000	112800000	0.38645	0.0
chr1	112800000	112900000	0.38507	0.0
chr1	112900000	113000000	0.37877	0.0
chr1	113000000	113100000	0.37646	0.0
chr1	113100000	113200000	0.37778	0.0
chr1	113200000	113300000	0.40292	0.0
chr1	113300000	113400000	0.39371	0.0
chr1	113400000	113500000	0.39602	0.0
chr1	113500000	113600000	0.39218	0.0
chr1	113600000	113700000	0.40302	0.0
chr1	113700000	113800000	0.39386	0.0
chr1	113800000	113900000	0.38814	0.0
chr1	113900000	114000000	0.38522	0.0
chr1	114000000	114100000	0.38996	0.0
chr1	114100000	114200000	0.38788	0.0
chr1	114200000	114300000	0.37864	0.0
chr1	114300000	114400000	0.37687	0.0
chr1	114400000	114500000	0.37793	0.0
chr1	114500000	114600000	0.3834	0.0
chr1	114600000	114700000	0.37909	0.0
chr1	114700000	114800000	0.37909	0.0
chr1	114800000	114900000	0.37409	0.0
chr1	114900000	115000000	0.3662	0.0
chr1	115000000	115100000	0.37254	0.0
chr1	115100000	115200000	0.37051	0.0
chr1	115200000	115300000	0.37127	0.0
chr1	115300000	115400000	0.37697	0.0
chr1	115400000	115500000	0.38187	0.0
chr1	115500000	115600000	0.37805	0.0
chr1	115600000	115700000	0.37903	0.0
chr1	115700000	115800000	0.38259	0.0
chr1	115800000	115900000	0.3872	0.0
chr1	115900000	116000000	0.3906	0.0
chr1	116000000	116100000	0.38991	0.0
chr1	116100000	116200000	0.39123	0.0
chr1	116200000	116300000	0.39121	0.0
chr1	116300000	116400000	0.39192	0.0
chr1	116400000	116500000	0.38575	0.0
chr1	116500000	116600000	0.38523	0.0
chr1	116600000	116700000	0.37729	0.0
chr1	116700000	116800000	0.37812	0.0
chr1	116800000	116900000	0.37961	0.0
chr1	116900000	117000000	0.37944	0.0
chr1	117000000	117100000	0.37641	0.0
chr1	117100000	117200000	0.39032	0.0
chr1	117200000	117300000	0.38811	0.0
chr1	117300000	117400000	0.39588	0.0
chr1	117400000	117500000	0.38889	0.0
chr1	117500000	117600000	0.39592	0.0
chr1	117600000	117700000	0.39365	0.0
chr1	117700000	117800000	0.3896	0.0
chr1	117800000	117900000	0.38654	0.0
chr1	117900000	118000000	0.39525	0.0
chr1	118000000	118100000	0.41612	0.0
chr1	118100000	118200000	0.39734	0.0
chr1	118200000	118300000	0.44007	0.0
chr1	118300000	118400000	0.44465	0.0
chr1	118400000	118500000	0.43952	0.0
chr1	118500000	118600000	0.46143	0.0
chr1	118600000	118700000	0.47478	0.0
chr1	118700000	118800000	0.48791	0.0
chr1	118800000	118900000	0.48908	0.0
chr1	118900000	119000000	0.49402	0.0
chr1	119000000	119100000	0.4814	0.0
chr1	119100000	119200000	0.47524	0.0
chr1	119200000	119300000	0.46877	0.0
chr1	119300000	119400000	0.50012	0.0
chr1	119400000	119500000	0.47097	0.0
chr1	119500000	119600000	0.39295	0.0
chr1	119600000	119700000	0.37138	0.0
chr1	119700000	119800000	0.3971	0.0
chr1	119800000	119900000	0.46279	0.0
chr1	119900000	120000000	0.47401	0.0
chr1	120000000	120100000	0.47339	0.0
chr1	120100000	120200000	0.4763	0.0
chr1	120200000	120300000	0.47006	0.0
chr1	120300000	120400000	0.46824	0.0
chr1	120400000	120500000	0.46209	0.0
chr1	120500000	120600000	0.46691	0.0
chr1	120600000	120700000	0.45074	0.0
chr1	120700000	120800000	0.42853	0.0
chr1	120800000	120900000	0.42233	0.0
chr1	120900000	121000000	0.4288	0.0
chr1	121000000	121100000	0.43967	0.0
chr1	121100000	121200000	0.43201	0.0
chr1	121200000	121300000	0.44054	0.0
chr1	121300000	121400000	0.45429	0.0
chr1	121400000	121500000	0.4614	0.0
chr1	121500000	121600000	0.42497	0.0
chr1	121600000	121700000	0.41525	0.0
chr1	121700000	121800000	0.4138	0.0
chr1	121800000	121900000	0.40343	0.0
chr1	121900000	122000000	0.40367	0.0
chr1	122000000	122100000	0.39566	0.0
chr1	122100000	122200000	0.38998	0.0
chr1	122200000	122300000	0.39724	0.0
chr1	122300000	122400000	0.39283	0.0
chr1	122400000	122500000	0.39255	0.0
chr1	122500000	122600000	0.38969	0.0
chr1	122600000	122700000	0.39019	0.0
chr1	122700000	122800000	0.39102	0.0
chr1	122800000	122900000	0.38428	0.0
chr1	122900000	123000000	0.37808	0.0
chr1	123000000	123100000	0.37884	0.0
chr1	123100000	123200000	0.38968	0.0
chr1	123200000	123300000	0.38424	0.0
chr1	123300000	123400000	0.36735	0.0
chr1	123400000	123500000	0.37424	0.0
chr1	123500000	123600000	0.38083	0.0
chr1	123600000	123700000	0.38025	0.0
chr1	123700000	123800000	0.37528	0.0
chr1	123800000	123900000	0.38591	0.0
chr1	123900000	124000000	0.38317	0.0
chr1	124000000	124100000	0.38128	0.0
chr1	124100000	124200000	0.36789	0.0
chr1	124200000	124300000	0.38491	0.0
chr1	124300000	124400000	0.38727	0.0
chr1	124400000	124500000	0.39133	0.0
chr1	124500000	124600000	0.38936	0.0
chr1	124600000	124700000	0.40029	0.0
chr1	124700000	124800000	0.3912	0.0
chr1	124800000	124900000	0.39485	0.0
chr1	124900000	125000000	0.40986	0.0
chr1	125000000	125100000	0.41402	0.0
chr1	125100000	125200000	0.42812	0.0
chr1	125200000	125300000	0.44037	0.0
chr1	125300000	125400000	0.41775	0.0
chr1	125400000	125500000	0.42781	0.0
chr1	125500000	125600000	0.43067	0.0
chr1	125600000	125700000	0.43888	0.0
chr1	125700000	125800000	0.44478	0.0
chr1	125800000	125900000	0.43492	0.0
chr1	125900000	126000000	0.42046	0.0
chr1	126000000	126100000	0.42072	0.0
chr1	126100000	126200000	0.41894	0.0
chr1	126200000	126300000	0.40732	0.0
chr1	126300000	126400000	0.42352	0.0
chr1	126400000	126500000	0.42618	0.0
chr1	126500000	126600000	0.434	0.0
chr1	126600000	126700000	0.43444	0.0
chr1	126700000	126800000	0.42706	0.0
chr1	126800000	126900000	0.42388	0.0
chr1	126900000	127000000	0.43345	0.0
chr1	127000000	127100000	0.43258	0.0
chr1	127100000	127200000	0.45568	0.0
chr1	127200000	127300000	0.4539	0.0
chr1	127300000	127400000	0.46	0.0
chr1	127400000	127500000	0.46419	0.0
chr1	127500000	127600000	0.44488	0.0
chr1	127600000	127700000	0.43782	0.0
chr1	127700000	127800000	0.42403	0.0
chr1	127800000	127900000	0.41991	0.0
chr1	127900000	128000000	0.41396	0.0
chr1	128000000	128100000	0.386	0.0
chr1	128100000	128200000	0.38836	0.0
